account_id,customer_id,account_type,account_status,open_date,currency_code,balance
ACCT202725,CUST101415,Savings,Active,2025-05-02,USD,37339.28
ACCT202726,CUST101374,Savings,Active,2025-01-10,USD,5998.86
ACCT202727,CUST100095,Checking,Active,2022-02-15,USD,12499.8
ACCT202728,CUST101964,Checking,Active,2021-10-27,USD,10906.78
ACCT202729,CUST101425,Checking,Active,2025-11-23,USD,5538.72
ACCT202730,CUST101483,Checking,Active,2022-03-03,USD,7219.18
ACCT202731,CUST100775,Checking,Active,2026-03-15,USD,48862.5
ACCT202732,CUST101300,Savings,Active,2026-02-21,USD,10077.45
ACCT202733,CUST101938,Checking,Active,2022-05-19,USD,33292.85
ACCT202734,CUST100516,Money Market,Active,2023-06-01,USD,21872.54
ACCT202735,CUST100122,Checking,Active,2025-07-28,USD,44446.83
ACCT202736,CUST100588,Checking,Active,2026-01-16,USD,5520.82
ACCT202737,CUST101609,Savings,Active,2022-01-07,USD,688.38
ACCT202738,CUST100459,Savings,Active,2022-07-05,USD,15159.78
ACCT202739,CUST100799,Checking,Active,2022-06-30,USD,23841.76
ACCT202740,CUST101599,Savings,Active,2021-12-04,USD,6674.34
ACCT202741,CUST101043,Checking,Active,2023-12-23,USD,47425.77
ACCT202742,CUST100521,Checking,Active,2025-06-16,USD,18541.7
ACCT202743,CUST101528,Savings,Active,2021-07-31,USD,39973.07
ACCT202744,CUST101840,Money Market,Active,2025-11-17,USD,5355.96
ACCT202745,CUST101138,Credit Card,Dormant,2023-10-30,USD,-663.11
ACCT202746,CUST101285,Money Market,Active,2023-11-29,USD,46091.37
ACCT202747,CUST101573,Checking,Active,2023-09-15,USD,978.5
ACCT202748,CUST100396,Savings,Active,2023-09-22,USD,73.03
ACCT202749,CUST101425,Savings,Active,2024-03-28,USD,21242.43
ACCT202750,CUST101967,Savings,Active,2023-07-06,USD,33491.81
ACCT202751,CUST100401,Checking,Dormant,2022-09-10,USD,23592.72
ACCT202752,CUST101554,Credit Card,Active,2024-07-09,USD,-1286.24
ACCT202753,CUST100033,Checking,Active,2025-01-02,USD,47875.09
ACCT202754,CUST101774,Credit Card,Active,2025-07-19,USD,-1537.39
ACCT202755,CUST100210,Savings,Active,2022-09-09,CAD,36930.77
ACCT202756,CUST101511,Savings,Active,2022-04-24,USD,6786.06
ACCT202757,CUST101203,Checking,Active,2022-02-05,CAD,584.89
ACCT202758,CUST101829,Savings,Active,2026-05-04,USD,44490.08
ACCT202759,CUST101649,Checking,Active,2024-05-16,USD,5938.96
ACCT202760,CUST100493,Savings,Active,2022-03-13,USD,46913.59
ACCT202761,CUST101425,Savings,Active,2022-04-15,GBP,32864.85
ACCT202762,CUST101629,Savings,Active,2021-08-13,USD,49612.85
ACCT202763,CUST101894,Checking,Active,2026-05-21,USD,29143.96
ACCT202764,CUST101542,Savings,Active,2023-11-14,USD,46732.74
ACCT202765,CUST101284,Checking,Active,2024-08-19,USD,4875.56
ACCT202766,CUST100479,Checking,Active,2022-09-03,USD,41115.7
ACCT202767,CUST100271,Checking,Active,2024-12-21,USD,10453.55
ACCT202768,CUST100064,Savings,Active,2024-07-23,GBP,30932.31
ACCT202769,CUST101802,Checking,Active,2026-01-08,USD,31356.53
ACCT202770,CUST101707,Savings,Dormant,2022-09-06,USD,34395.86
ACCT202771,CUST101091,Checking,Active,2022-02-26,USD,18726.78
ACCT202772,CUST100322,Savings,Active,2025-01-04,USD,4241.37
ACCT202773,CUST101664,Checking,Active,2024-06-15,USD,11462.86
ACCT202774,CUST101087,Savings,Dormant,2024-08-02,GBP,44191.43
ACCT202775,CUST100675,Credit Card,Dormant,2022-04-21,USD,-165.72
ACCT202776,CUST101161,Money Market,Active,2024-02-08,USD,26642.39
ACCT202777,CUST100911,Checking,Active,2025-03-29,USD,41834.5
ACCT202778,CUST101580,Checking,Active,2023-01-08,USD,36670.72
ACCT202779,CUST100952,Checking,Dormant,2021-08-24,EUR,38627.9
ACCT202780,CUST101844,Checking,Active,2021-07-21,USD,34725.88
ACCT202781,CUST101147,Savings,Active,2021-08-11,GBP,42858.79
ACCT202782,CUST100276,Savings,Active,2026-02-01,USD,36880.61
ACCT202783,CUST100492,Credit Card,Dormant,2025-11-28,USD,-402.11
ACCT202784,CUST100494,Savings,Active,2026-03-01,USD,44221.05
ACCT202785,CUST100534,Savings,Active,2025-12-25,USD,4676.83
ACCT202786,CUST101741,Checking,Active,2025-07-24,USD,21386.04
ACCT202787,CUST100183,Credit Card,Active,2025-02-19,USD,-602.45
ACCT202788,CUST101119,Checking,Active,2024-02-03,USD,36045.99
ACCT202789,CUST101735,Savings,Active,2022-06-17,USD,34066.95
ACCT202790,CUST101361,Checking,Active,2024-03-04,EUR,1366.09
ACCT202791,CUST100337,Savings,Active,2023-08-05,USD,4181.69
ACCT202792,CUST100389,Savings,Active,2025-06-12,USD,4131.63
ACCT202793,CUST101326,Savings,Active,2025-05-04,USD,44714.72
ACCT202794,CUST101472,Savings,Active,2022-12-17,USD,30243.54
ACCT202795,CUST101872,Checking,Active,2022-11-30,USD,5757.88
ACCT202796,CUST101117,Checking,Active,2023-01-27,USD,7963.72
ACCT202797,CUST101005,Savings,Active,2025-11-12,USD,23838.92
ACCT202798,CUST100591,Checking,Active,2024-09-08,USD,41217.85
ACCT202799,CUST101038,Checking,Active,2024-04-28,USD,23443.72
